16;ENS101G;05150220186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;LAT101G;05270120186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;TYS108G;05750420186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;TAN208G;07043020186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;TAN608G;07116820186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;EDL509M;09215420186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;LIF102G;09513720186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;SAL519G;10025720186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;HIT504M;10532420186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;ITH503G;54001420186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;SAL136F;70012520186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;LYF509G;70214720186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;TSM304G;70232020186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;NAR503M;70241920186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;TAL103F;70315420186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;TAN110G;70347220186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;SPA305G;70546120186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;LAN512G;70562020186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;KIN107G;70591720186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;ISL321G;70620820186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;SJU509G;70742420186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;HJU142F;70798320186;2018-12-12 13:30:00;2018-12-12 16:30:00
